"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11705015,"THEFT","05",41.733229494,-87.652047941,5
11682483,"THEFT","05",41.768727829,-87.624945647,2
11684957,"CRIMINAL TRESPASS","05",41.75702248,-87.558073456,3
11685962,"ASSAULT","05",41.762419957,-87.683180808,2
11687393,"THEFT","05",41.704574292,-87.565584886,1
11683550,"OTHER OFFENSE","05",41.792178798,-87.6673208,1
11679919,"BATTERY","05",41.829619686,-87.622120882,1
11746828,"OTHER OFFENSE","05",41.907313015,-87.712659583,1
11711322,"THEFT","05",41.901168763,-87.690234819,1
11707698,"DECEPTIVE PRACTICE","05",41.763181553,-87.657742464,1
11675587,"OTHER OFFENSE","05",41.976290414,-87.905227221,26
11701841,"DECEPTIVE PRACTICE","05",41.883500187,-87.627876698,54
11692686,"BATTERY","05",41.89498119,-87.748895094,2
11702306,"THEFT","05",41.919832566,-87.722966142,1
11698774,"THEFT","05",41.839410287,-87.646313633,5
11680248,"ASSAULT","05",41.766691217,-87.611661884,4
11675944,"ROBBERY","05",41.747645629,-87.603384519,1
11680852,"THEFT","05",41.983750646,-87.69616835,1
11706018,"CRIMINAL TRESPASS","05",41.983772368,-87.778019406,1
11703855,"BATTERY","05",41.734209915,-87.646633525,3
11701365,"THEFT","05",41.809684605,-87.673507262,1
11693689,"BATTERY","05",41.77268594,-87.605758495,3
11700133,"BATTERY","05",41.857922021,-87.658170505,1
11685341,"ASSAULT","05",41.855574302,-87.71189003,3
11704025,"BATTERY","05",41.721303358,-87.655873595,3
11676004,"OTHER OFFENSE","05",41.769742488,-87.582063146,1
11690261,"CRIMINAL DAMAGE","05",41.739447508,-87.73683104,1
11677443,"CRIMINAL DAMAGE","05",41.878717405,-87.738471571,2
11697128,"ASSAULT","05",41.892042096,-87.624165033,10
11699930,"CRIMINAL DAMAGE","05",41.909933853,-87.767939666,1
11734991,"CRIMINAL DAMAGE","05",41.761151275,-87.618372808,1
11703210,"CRIMINAL DAMAGE","05",41.747089039,-87.575903462,1
11686586,"NARCOTICS","05",41.89424735,-87.718717842,1
11701220,"NARCOTICS","05",41.895385731,-87.724293516,1
11694889,"BATTERY","05",41.830411791,-87.673452222,1
11685030,"WEAPONS VIOLATION","05",41.742620765,-87.643806725,1
11686457,"BATTERY","05",41.784328208,-87.653406567,2
11690129,"BATTERY","05",41.697252997,-87.612273942,1
11686555,"THEFT","05",42.012519108,-87.681217696,1
11706923,"BATTERY","05",41.778397097,-87.688507883,2
11675823,"CRIMINAL DAMAGE","05",41.816234419,-87.642566455,1
11689868,"THEFT","05",41.930334169,-87.639289833,2
