"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11617791,"THEFT","03",41.908894418,-87.670083959,1
11640807,"BATTERY","03",41.783970683,-87.671604009,1
11621031,"THEFT","03",42.004640306,-87.659322034,1
11613270,"CRIMINAL DAMAGE","03",41.80152523,-87.742989374,1
11630364,"CRIMINAL DAMAGE","03",41.78516155,-87.714411132,1
11635346,"CRIMINAL DAMAGE","03",41.745605568,-87.697396188,1
11625489,"ASSAULT","03",41.862906101,-87.656858884,4
11628623,"WEAPONS VIOLATION","03",41.931910596,-87.762582153,3
11622122,"BATTERY","03",41.967040741,-87.781963169,2
11612189,"ASSAULT","03",41.791300966,-87.658444705,1
11635463,"THEFT","03",41.893770161,-87.631179463,1
11624514,"CRIMINAL DAMAGE","03",41.927296667,-87.712182955,1
11671870,"BATTERY","03",41.899501827,-87.754484904,1
11640706,"ASSAULT","03",41.880257779,-87.735464519,2
11623290,"WEAPONS VIOLATION","03",41.749681142,-87.673117976,1
11627343,"BATTERY","03",41.923385505,-87.718181054,1
11640473,"NARCOTICS","03",41.764737283,-87.624890577,1
11614051,"NARCOTICS","03",41.859079034,-87.705890901,1
11639295,"CRIMINAL TRESPASS","03",41.902365801,-87.716854733,11
11617976,"ASSAULT","03",41.91066472,-87.64221057,2
11646096,"THEFT","03",41.900198267,-87.773741133,1
11624752,"OTHER OFFENSE","03",41.86983044,-87.723614607,1
11640947,"CRIMINAL DAMAGE","03",41.938213108,-87.79242559,1
11619938,"NARCOTICS","03",41.78424332,-87.686223671,1
11628811,"THEFT","03",41.892816145,-87.624193198,3
11644348,"DECEPTIVE PRACTICE","03",41.93339759,-87.649036181,1
11614290,"CRIMINAL DAMAGE","03",41.834188541,-87.720628463,1
11674826,"THEFT","03",41.945050462,-87.825810464,1
11639080,"THEFT","03",41.878638996,-87.627691486,11
11620286,"OTHER OFFENSE","03",41.754341846,-87.607735859,1
11633693,"THEFT","03",41.832329279,-87.616983146,5
11618982,"OTHER OFFENSE","03",41.990409975,-87.704977986,2
11611276,"THEFT","03",41.782083018,-87.693475719,1
11624169,"BATTERY","03",41.730390891,-87.658859166,1
11633272,"BATTERY","03",41.740385857,-87.553916974,1
11620396,"BATTERY","03",41.789579841,-87.675396591,1
11610835,"THEFT","03",41.923687834,-87.639317774,1
11616058,"THEFT","03",41.94876172,-87.755223155,1
11631484,"THEFT","03",41.96549819,-87.71816586,1
11614348,"NARCOTICS","03",41.752955186,-87.614157597,1
11640761,"OTHER OFFENSE","03",41.803840435,-87.68430635,1
11639127,"MOTOR VEHICLE THEFT","03",41.726150835,-87.572709607,1
11628511,"BURGLARY","03",42.018008697,-87.687745161,1
11636349,"CRIMINAL DAMAGE","03",41.848668602,-87.638422554,1
11619211,"ASSAULT","03",41.765248775,-87.566496772,1
11627793,"CRIMINAL DAMAGE","03",41.961718037,-87.730842985,1
11618756,"THEFT","03",41.695982095,-87.596653142,7
11633832,"CRIMINAL DAMAGE","03",41.923818918,-87.776206217,1
11624122,"THEFT","03",41.742710224,-87.634088181,12
11635944,"THEFT","03",41.881770086,-87.748835561,1
11628049,"CRIMINAL DAMAGE","03",41.74706213,-87.572246618,1
11659568,"OFFENSE INVOLVING CHILDREN","03",41.951135588,-87.676656677,1
11611026,"BATTERY","03",41.759693428,-87.584669047,1
11638138,"THEFT","03",41.9116839,-87.745917518,3
11617455,"NARCOTICS","03",41.766498729,-87.621718782,5
11624728,"BATTERY","03",41.977731976,-87.903985533,1
11612656,"CRIMINAL DAMAGE","03",41.94969899,-87.752799496,1
11613312,"NARCOTICS","03",41.774835159,-87.612795064,1
11620212,"BURGLARY","03",41.766177629,-87.667494481,1
11638391,"THEFT","03",41.883475491,-87.627876969,52
11634651,"BURGLARY","03",41.855802581,-87.717588423,6
11618484,"THEFT","03",41.981729156,-87.692893082,1
11618554,"NARCOTICS","03",41.90165363,-87.7201786,2
11617962,"THEFT","03",41.892396984,-87.715000345,1
11612677,"CRIMINAL DAMAGE","03",42.022062685,-87.67484904,5
11672980,"CRIM SEXUAL ASSAULT","03",41.87683815,-87.634320718,4
11634593,"NARCOTICS","03",41.901111604,-87.775331045,1
11617935,"NARCOTICS","03",41.881974454,-87.731552309,4
11617219,"WEAPONS VIOLATION","03",41.734765858,-87.552753892,1
11632283,"DECEPTIVE PRACTICE","03",41.800635169,-87.585890738,1
11623449,"OTHER OFFENSE","03",41.947679936,-87.727438902,2
11636305,"BATTERY","03",41.746017682,-87.550360324,1
11664425,"DECEPTIVE PRACTICE","03",41.907721605,-87.665173377,1
11632306,"DECEPTIVE PRACTICE","03",41.93871321,-87.642631851,2
11621876,"NARCOTICS","03",41.780218151,-87.684889246,3
11632060,"BATTERY","03",41.747254729,-87.568601829,2
11616264,"CRIMINAL DAMAGE","03",41.772497208,-87.572803836,1
11639441,"THEFT","03",41.882381731,-87.629412971,11
11622680,"BATTERY","03",41.722476877,-87.656626856,2
11639894,"BATTERY","03",41.7960115,-87.703627606,3
11610757,"THEFT","03",41.790159304,-87.648698923,1
11625429,"WEAPONS VIOLATION","03",41.880383856,-87.75417643,2
11628458,"BATTERY","03",41.864120184,-87.704376814,1
11630519,"THEFT","03",41.866988841,-87.657205006,5
11633860,"NARCOTICS","03",41.854497653,-87.710204622,1
11632983,"MOTOR VEHICLE THEFT","03",41.893951553,-87.763529932,1
11652308,"DECEPTIVE PRACTICE","03",41.879773164,-87.632302143,2
11625975,"DECEPTIVE PRACTICE","03",41.853961188,-87.634624933,2
11627601,"OFFENSE INVOLVING CHILDREN","03",41.744263454,-87.652356371,1
11617307,"THEFT","03",41.874584998,-87.725453042,1
11621594,"THEFT","03",41.880577917,-87.640555606,1
11642288,"MOTOR VEHICLE THEFT","03",41.885650008,-87.729130748,1
11618808,"CRIMINAL TRESPASS","03",41.829929212,-87.724198877,1
11637042,"THEFT","03",41.962701775,-87.653443755,2
11626551,"CRIMINAL DAMAGE","03",41.731211706,-87.661715512,1
11627084,"MOTOR VEHICLE THEFT","03",41.791061128,-87.623211004,1
11612255,"ROBBERY","03",41.879651756,-87.627713393,3
11613619,"OFFENSE INVOLVING CHILDREN","03",41.700871863,-87.636595941,1
11624974,"BATTERY","03",41.946076436,-87.655609079,5
11627171,"BATTERY","03",41.750066278,-87.554913938,1
11629802,"WEAPONS VIOLATION","03",41.809605577,-87.695468764,1
11637178,"ASSAULT","03",41.822762893,-87.695694068,1
11641475,"BURGLARY","03",41.764221922,-87.684452865,1
11624917,"DECEPTIVE PRACTICE","03",41.783709683,-87.596276769,2
11612377,"THEFT","03",41.907153315,-87.639680572,12
11634866,"BATTERY","03",41.802064797,-87.618640688,1
11631670,"THEFT","03",41.711326446,-87.676927679,1
11630573,"BATTERY","03",41.777690067,-87.615560446,2
11633976,"THEFT","03",41.98101273,-87.65511368,2
11615199,"ROBBERY","03",41.779276522,-87.615601416,2
11629980,"CRIMINAL TRESPASS","03",41.967011098,-87.715768556,2
11621461,"THEFT","03",41.969143534,-87.650856378,1
