"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11671065,"BATTERY","04",41.873681917,-87.706522832,1
11669765,"NARCOTICS","04",41.895430948,-87.719385994,1
11668318,"ROBBERY","04",41.809125265,-87.631906508,3
11648508,"WEAPONS VIOLATION","04",41.745868791,-87.642687301,2
11661196,"THEFT","04",41.848878611,-87.718576074,2
11653651,"BATTERY","04",41.773342036,-87.585280205,1
11662641,"THEFT","04",42.000218018,-87.707041067,1
11656218,"BATTERY","04",41.877759656,-87.629287444,2
11668322,"OTHER OFFENSE","04",41.811747377,-87.637992759,1
11646266,"CRIMINAL DAMAGE","04",41.877935188,-87.72899045,6
11676647,"CRIMINAL DAMAGE","04",41.718044145,-87.595866459,2
11661351,"BATTERY","04",41.750379383,-87.654948633,1
11650358,"THEFT","04",41.967076971,-87.733366454,1
11649322,"THEFT","04",41.775777017,-87.615515787,5
11655754,"THEFT","04",41.794462581,-87.770558224,4
11654729,"BATTERY","04",41.856711806,-87.679033107,1
11665626,"THEFT","04",41.799647045,-87.723345153,2
11665548,"NARCOTICS","04",41.90589717,-87.642530163,1
11668848,"BURGLARY","04",41.783407365,-87.643487235,1
11654037,"THEFT","04",41.779723151,-87.646463474,1
11656090,"NARCOTICS","04",41.868325252,-87.696566874,1
11665198,"OTHER OFFENSE","04",41.707225212,-87.619640796,1
11666224,"OTHER OFFENSE","04",41.820982288,-87.601400234,2
11646132,"CRIMINAL DAMAGE","04",41.928080534,-87.806398457,1
11656988,"NARCOTICS","04",41.803282973,-87.65433219,1
11647550,"THEFT","04",41.876645737,-87.635171022,1
11662878,"BATTERY","04",41.930823169,-87.756399463,1
11663580,"ASSAULT","04",41.682630557,-87.655455714,1
11653120,"ROBBERY","04",41.707205201,-87.620838567,4
11678141,"THEFT","04",41.936880447,-87.648190373,2
11661981,"MOTOR VEHICLE THEFT","04",41.847898357,-87.725173563,1
11671750,"ASSAULT","04",41.898823138,-87.665831814,3
11669929,"THEFT","04",41.884709186,-87.629468215,1
11653430,"STALKING","04",41.984413318,-87.669286009,1
11666415,"BURGLARY","04",41.908131247,-87.720921158,2
11658742,"BATTERY","04",41.89036442,-87.628021535,1
11659601,"CRIMINAL TRESPASS","04",41.721037328,-87.67526475,1
11655935,"OTHER OFFENSE","04",41.763599075,-87.71380467,2
11649497,"SEX OFFENSE","04",41.714931045,-87.553719146,1
11647924,"ASSAULT","04",41.889582108,-87.626649232,2
11666569,"THEFT","04",41.834201033,-87.663865352,1
11654992,"BATTERY","04",42.007262548,-87.661457839,1
11652130,"THEFT","04",41.931780735,-87.727593069,2
11668215,"BURGLARY","04",41.862897748,-87.711202374,1
11640887,"CRIMINAL DAMAGE","04",41.750332165,-87.665155275,3
11657260,"OTHER OFFENSE","04",42.015047116,-87.663219511,2
11668002,"NARCOTICS","04",41.772201892,-87.663337339,1
11658877,"INTERFERENCE WITH PUBLIC OFFICER","04",41.889247191,-87.628415777,1
11657164,"CRIMINAL DAMAGE","04",41.793048402,-87.668210241,2
11650492,"BURGLARY","04",41.70907094,-87.689109597,1
11664834,"BATTERY","04",41.7882513,-87.76701537,1
11665896,"CRIMINAL DAMAGE","04",41.782728365,-87.649720276,2
11647087,"CRIMINAL DAMAGE","04",41.827373751,-87.682568055,3
11662937,"NARCOTICS","04",41.87528403,-87.724275108,8
11662768,"THEFT","04",41.9946451,-87.687330211,3
11646375,"MOTOR VEHICLE THEFT","04",41.893189657,-87.744151418,1
11659347,"DECEPTIVE PRACTICE","04",41.903744553,-87.641429294,1
11646100,"BURGLARY","04",41.702173276,-87.669140264,1
11667375,"THEFT","04",41.803981812,-87.645408538,2
11667336,"NARCOTICS","04",41.762423995,-87.561036028,1
11658993,"OTHER OFFENSE","04",41.987261997,-87.666008515,2
11655896,"CRIMINAL DAMAGE","04",41.717672421,-87.593112605,2
11669032,"ROBBERY","04",41.927635406,-87.765413128,2
11668415,"NARCOTICS","04",41.750400601,-87.660423453,2
11644341,"DECEPTIVE PRACTICE","04",41.878262498,-87.625374936,1
11647957,"THEFT","04",41.751452878,-87.624567581,1
11658601,"ROBBERY","04",41.788094295,-87.701640662,1
11672855,"THEFT","04",41.771431667,-87.682111024,1
11656547,"BATTERY","04",41.893240902,-87.630344179,2
11662474,"OTHER OFFENSE","04",41.717334211,-87.531658377,3
11649711,"THEFT","04",41.736126864,-87.629184056,4
11661858,"BATTERY","04",41.778622094,-87.659336582,2
11655418,"ASSAULT","04",41.789460995,-87.686361878,1
11648551,"THEFT","04",41.86944919,-87.654667788,1
11657186,"THEFT","04",41.88477741,-87.637058225,2
11653865,"ASSAULT","04",41.809687513,-87.674970791,1
11657509,"THEFT","04",41.877735998,-87.627668373,1
11663559,"CRIMINAL DAMAGE","04",41.778871742,-87.59631384,1
11667630,"NARCOTICS","04",41.814648503,-87.704233779,1
11654758,"THEFT","04",41.871732887,-87.716547025,2
11660865,"MOTOR VEHICLE THEFT","04",41.732807812,-87.579262333,1
11655053,"BATTERY","04",41.883555835,-87.671807654,1
11667697,"PUBLIC PEACE VIOLATION","04",41.74323761,-87.651982461,1
11653400,"BATTERY","04",41.860203161,-87.706709547,1
