"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11554041,"MOTOR VEHICLE THEFT","01",41.751270583,-87.605938082,3
11569779,"THEFT","01",41.917504819,-87.695582185,1
11567573,"BATTERY","01",41.789584172,-87.665682876,1
11560458,"NARCOTICS","01",41.850956752,-87.72957847,3
11572724,"WEAPONS VIOLATION","01",41.690698838,-87.628976735,2
11575346,"NARCOTICS","01",41.663287226,-87.633279316,2
11577653,"BATTERY","01",41.909635949,-87.7452346,1
11580873,"ASSAULT","01",41.751204276,-87.609779467,3
11558033,"OTHER OFFENSE","01",41.764972524,-87.659431807,2
11574165,"WEAPONS VIOLATION","01",41.657774851,-87.60474059,1
11559381,"BATTERY","01",41.875969594,-87.741500634,1
11555888,"ASSAULT","01",41.811571424,-87.672336092,1
11562795,"THEFT","01",41.966059402,-87.737155987,3
11565988,"BATTERY","01",41.754462301,-87.56628801,1
11561821,"BURGLARY","01",41.922836995,-87.792382774,2
11564513,"BATTERY","01",41.978502115,-87.712399061,1
11579602,"THEFT","01",41.902120488,-87.767277603,1
11561909,"DECEPTIVE PRACTICE","01",41.789349064,-87.672960458,2
11562912,"THEFT","01",41.910244087,-87.636634582,1
11558685,"NARCOTICS","01",41.854859999,-87.711236228,1
11581481,"THEFT","01",41.880108035,-87.647309981,4
11571021,"MOTOR VEHICLE THEFT","01",41.929957586,-87.779574189,2
11571869,"MOTOR VEHICLE THEFT","01",41.929019775,-87.761248209,1
11555585,"OTHER OFFENSE","01",41.880298781,-87.760742929,3
11556356,"ASSAULT","01",41.859687782,-87.733538039,7
11555701,"BURGLARY","01",41.892631323,-87.6182857,3
11562595,"WEAPONS VIOLATION","01",41.773107107,-87.680909964,2
11574188,"CRIMINAL DAMAGE","01",41.833783593,-87.649834091,1
11572743,"OTHER OFFENSE","01",41.751305337,-87.603628907,2
11575031,"DECEPTIVE PRACTICE","01",41.937953894,-87.71244341,1
11578544,"THEFT","01",41.884493832,-87.627021129,19
11555473,"BURGLARY","01",41.754174689,-87.582153099,1
11571891,"NARCOTICS","01",41.865947279,-87.740910218,1
11579878,"CRIMINAL DAMAGE","01",41.809502571,-87.608690964,1
11568647,"ASSAULT","01",41.946892229,-87.727416953,1
11567950,"OTHER OFFENSE","01",41.753096097,-87.682923084,1
11573763,"ASSAULT","01",41.742931739,-87.61308224,1
11563570,"THEFT","01",41.736148121,-87.629070243,11
11558810,"CRIMINAL DAMAGE","01",41.836743058,-87.704810078,1
11553563,"BATTERY","01",41.925398449,-87.652311296,5
11554202,"CRIMINAL DAMAGE","01",41.769142611,-87.576380906,2
11567986,"THEFT","01",41.795077544,-87.675553066,1
11579148,"ASSAULT","01",41.992508755,-87.66034393,2
11559941,"ROBBERY","01",41.796528302,-87.757125085,1
11574982,"ROBBERY","01",41.823320055,-87.623203203,5
11567119,"CRIMINAL DAMAGE","01",41.942746559,-87.726537284,2
11568762,"THEFT","01",41.841622651,-87.617191438,3
11555130,"ROBBERY","01",41.889906681,-87.624100509,2
11563212,"THEFT","01",41.830482318,-87.667129375,1
11556715,"BATTERY","01",41.759402215,-87.644268517,2
11569800,"DECEPTIVE PRACTICE","01",41.763338856,-87.717468936,1
11580683,"ASSAULT","01",41.908430535,-87.638509526,12
11572550,"OTHER OFFENSE","01",41.779678598,-87.613195473,2
11578783,"CRIM SEXUAL ASSAULT","01",41.881441785,-87.667837814,3
11568128,"BATTERY","01",41.882226379,-87.765947616,2
11581730,"BATTERY","01",41.885426371,-87.630966024,5
11556914,"CRIMINAL TRESPASS","01",41.72550966,-87.585403058,2
11554475,"NARCOTICS","01",41.719852575,-87.597138803,1
11567456,"BATTERY","01",41.936256982,-87.810906929,2
11555262,"CRIMINAL DAMAGE","01",41.967453444,-87.719448745,1
11563997,"BATTERY","01",41.748712517,-87.731607513,1
11568022,"THEFT","01",41.884640562,-87.629465296,2
11557520,"OTHER OFFENSE","01",41.699584978,-87.628081503,1
11572929,"ASSAULT","01",41.764736786,-87.61684481,2
11565888,"PROSTITUTION","01",41.876913011,-87.739788162,1
11565229,"BURGLARY","01",41.773065672,-87.569966992,4
11578052,"BATTERY","01",41.902988981,-87.689885947,1
11576886,"THEFT","01",41.765755571,-87.576292427,7
11552796,"CRIMINAL DAMAGE","01",41.886039903,-87.624521539,5
11574433,"THEFT","01",41.797155079,-87.704485574,1
11557968,"DECEPTIVE PRACTICE","01",41.910416905,-87.627635505,1
11563039,"BATTERY","01",41.783120113,-87.647303525,1
11571301,"ROBBERY","01",41.954283202,-87.669499607,1
11570301,"BATTERY","01",41.681389643,-87.615602987,2
11580048,"BATTERY","01",41.677227894,-87.614950068,1
11574872,"CRIMINAL TRESPASS","01",41.770000791,-87.653033676,2
11571488,"BATTERY","01",41.903885565,-87.632552715,1
11556774,"NARCOTICS","01",41.880679165,-87.729460332,5
11580748,"DECEPTIVE PRACTICE","01",41.742710224,-87.634088181,17
11577144,"BATTERY","01",41.678920264,-87.644388307,1
11560185,"THEFT","01",41.962048894,-87.729571373,1
11569448,"BATTERY","01",41.857367754,-87.644777958,1
11570365,"BATTERY","01",41.689039418,-87.649574448,1
11559472,"THEFT","01",41.750111323,-87.644030737,6
11562685,"ROBBERY","01",41.764241123,-87.585572868,1
11574945,"CRIMINAL DAMAGE","01",41.764545628,-87.637084106,2
11576058,"BATTERY","01",41.802662139,-87.672101246,1
11580657,"MOTOR VEHICLE THEFT","01",41.917488034,-87.697503978,1
11567828,"BATTERY","01",41.735980537,-87.585186322,2
11565221,"ROBBERY","01",41.748400343,-87.641535144,1
11556884,"NARCOTICS","01",41.777531034,-87.769034471,1
11575882,"OTHER OFFENSE","01",41.938902278,-87.741327058,2
11561022,"MOTOR VEHICLE THEFT","01",41.860012065,-87.720114032,1
11560357,"NARCOTICS","01",41.862897469,-87.711150981,1
11580598,"OFFENSE INVOLVING CHILDREN","01",41.864033702,-87.717792133,5
11568138,"BATTERY","01",42.00944557,-87.695864154,1
11560626,"THEFT","01",41.795528501,-87.7574971,1
11583095,"MOTOR VEHICLE THEFT","01",41.746432326,-87.645132786,1
11578591,"MOTOR VEHICLE THEFT","01",41.732425977,-87.588037599,1
11590424,"DECEPTIVE PRACTICE","01",41.922879901,-87.685137049,1
11559734,"ASSAULT","01",41.755957881,-87.657162192,2
11557073,"CRIMINAL TRESPASS","01",41.835988984,-87.720666334,1
11573944,"ASSAULT","01",41.897819723,-87.765501067,1
11572489,"NARCOTICS","01",41.732733557,-87.551320357,1
11555511,"ASSAULT","01",41.862504887,-87.706077674,1
11576130,"THEFT","01",41.749762318,-87.578037842,1
11568661,"ASSAULT","01",41.85228388,-87.623789532,2
11576706,"NARCOTICS","01",41.894577935,-87.713848049,2
11553965,"THEFT","01",41.814275864,-87.726273093,1
11554791,"BATTERY","01",41.883608576,-87.707156605,1
11560740,"PROSTITUTION","01",41.704640293,-87.620562932,1
11577364,"OTHER OFFENSE","01",41.798639747,-87.604632486,1
11568335,"MOTOR VEHICLE THEFT","01",41.824538512,-87.671450605,1
11555090,"THEFT","01",41.756677456,-87.56390135,3
11582605,"THEFT","01",41.889934315,-87.637589849,2
11568985,"DECEPTIVE PRACTICE","01",41.678967895,-87.632296738,1
11557032,"WEAPONS VIOLATION","01",41.782799802,-87.62215821,1
11582323,"DECEPTIVE PRACTICE","01",41.813954218,-87.619719067,1
11578257,"CRIMINAL DAMAGE","01",42.005863629,-87.693751193,1
11578583,"BATTERY","01",41.902351272,-87.672785483,1
11575486,"OTHER OFFENSE","01",41.692358646,-87.623096746,6
11554245,"NARCOTICS","01",41.86618398,-87.72425502,1
11581657,"OTHER OFFENSE","01",41.963959275,-87.688761745,1
11571561,"BURGLARY","01",41.858859393,-87.725778198,1
11559094,"CRIMINAL DAMAGE","01",41.775976313,-87.718997815,2
11580551,"THEFT","01",41.876557734,-87.76282157,1
11581463,"BATTERY","01",41.928177226,-87.75629836,1
