"ID","Primary.Type","month","Latitude","Longitude","CountWithinRadius"
11593391,"OTHER OFFENSE","02",41.72781203,-87.660399127,3
11585696,"ASSAULT","02",41.770942899,-87.612658998,1
11588478,"BURGLARY","02",41.787052395,-87.70581635,1
11587193,"MOTOR VEHICLE THEFT","02",41.902678715,-87.725620101,1
11587619,"BURGLARY","02",41.871023516,-87.682488986,1
11592178,"THEFT","02",41.80200649,-87.589146319,2
11583165,"MOTOR VEHICLE THEFT","02",41.757542041,-87.618295587,1
11594103,"BATTERY","02",41.693426948,-87.62901654,1
11590588,"BATTERY","02",41.825828219,-87.669056149,2
11583025,"OTHER OFFENSE","02",41.863792087,-87.676167173,1
11587942,"BATTERY","02",41.901379398,-87.759507736,1
11590199,"PUBLIC PEACE VIOLATION","02",41.768945319,-87.573930849,1
11583189,"ASSAULT","02",41.763157901,-87.659322505,3
11582896,"NARCOTICS","02",41.76317939,-87.657841453,2
11590489,"MOTOR VEHICLE THEFT","02",42.017205279,-87.682995086,1
11588062,"NARCOTICS","02",41.80695269,-87.613858434,1
11595042,"CRIMINAL DAMAGE","02",41.771378209,-87.65671433,3
11587086,"OTHER OFFENSE","02",41.903987456,-87.762467238,3
11584738,"MOTOR VEHICLE THEFT","02",41.892631323,-87.6182857,2
11588648,"NARCOTICS","02",41.89234541,-87.712562107,2
11586388,"WEAPONS VIOLATION","02",41.678920293,-87.629895884,1
11589619,"BURGLARY","02",41.933474653,-87.647693928,2
11589531,"BATTERY","02",41.797209188,-87.659809321,1
11586186,"OFFENSE INVOLVING CHILDREN","02",41.718102264,-87.594660719,1
11583859,"CRIMINAL TRESPASS","02",41.731144695,-87.66292886,5
11590763,"THEFT","02",41.986181172,-87.658097002,1
11593521,"THEFT","02",41.767508679,-87.683320046,2
11582669,"BATTERY","02",41.743952186,-87.606042677,4
11594815,"THEFT","02",41.910914175,-87.648578343,11
11593529,"THEFT","02",41.894993403,-87.622148996,4
11585873,"BATTERY","02",41.714470571,-87.613975119,1
